Chile, Exposure to risk (period 1x5), 	Last modified: 20 Jul 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1992-1994        0            403836.39       422188.09       826024.49
1992-1994        1            406054.97       424317.95       830372.92
1992-1994        2            410479.51       428585.42       839064.93
1992-1994        3            419458.36       437676.76       857135.12
1992-1994        4            430140.72       448778.00       878918.72
1992-1994        5            427086.47       445325.41       872411.87
1992-1994        6            406186.61       422274.47       828461.09
1992-1994        7            382686.52       396045.58       778732.10
1992-1994        8            365584.84       377554.40       743139.25
1992-1994        9            362021.52       373879.48       735901.00
1992-1994       10            369400.78       381194.22       750595.00
1992-1994       11            373854.46       385810.87       759665.33
1992-1994       12            371708.85       383575.19       755284.04
1992-1994       13            360490.62       371410.05       731900.67
1992-1994       14            353112.74       363289.12       716401.86
1992-1994       15            347256.43       357056.07       704312.51
1992-1994       16            345091.44       354925.37       700016.81
1992-1994       17            351943.66       361800.15       713743.81
1992-1994       18            362951.29       372611.26       735562.55
1992-1994       19            370757.32       378350.27       749107.59
1992-1994       20            371257.34       373701.32       744958.66
1992-1994       21            367123.55       364800.58       731924.13
1992-1994       22            363245.73       359269.17       722514.90
1992-1994       23            360964.58       356611.74       717576.33
1992-1994       24            364240.00       357892.04       722132.04
1992-1994       25            369943.78       360493.67       730437.44
1992-1994       26            372294.85       360030.82       732325.66
1992-1994       27            375765.40       361740.36       737505.76
1992-1994       28            376328.94       362352.67       738681.62
1992-1994       29            377733.64       364164.90       741898.53
1992-1994       30            374237.70       360458.40       734696.10
1992-1994       31            368441.06       354077.17       722518.23
1992-1994       32            358809.15       343544.97       702354.12
1992-1994       33            350136.44       335960.97       686097.41
1992-1994       34            337746.00       325425.00       663171.00
1992-1994       35            324443.04       311896.20       636339.24
1992-1994       36            308991.78       294795.16       603786.94
1992-1994       37            299181.00       282964.51       582145.51
1992-1994       38            289414.82       272967.99       562382.81
1992-1994       39            278218.07       263205.76       541423.83
1992-1994       40            265194.96       251202.38       516397.34
1992-1994       41            251785.46       238962.30       490747.76
1992-1994       42            245075.81       233270.18       478345.99
1992-1994       43            241393.56       230291.63       471685.19
1992-1994       44            232875.51       221141.64       454017.16
1992-1994       45            218440.24       204895.37       423335.61
1992-1994       46            207582.47       194192.27       401774.73
1992-1994       47            204117.54       192256.79       396374.32
1992-1994       48            202113.83       191664.89       393778.72
1992-1994       49            196759.73       186353.35       383113.08
1992-1994       50            190016.32       177900.12       367916.43
1992-1994       51            182542.66       169974.31       352516.98
1992-1994       52            177252.81       165445.03       342697.84
1992-1994       53            171361.55       160251.05       331612.60
1992-1994       54            163775.15       151406.62       315181.77
1992-1994       55            155632.76       140566.44       296199.20
1992-1994       56            147861.87       132439.23       280301.09
1992-1994       57            143256.52       129026.20       272282.71
1992-1994       58            138562.09       125511.62       264073.71
1992-1994       59            135902.50       122036.19       257938.69
1992-1994       60            136778.58       119118.33       255896.91
1992-1994       61            137129.04       117375.07       254504.10
