Chile, Exposure to risk (period 1x10), 	Last modified: 20 Jul 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2000-2009       20           1283523.08      1318407.09      2601930.17
2000-2009       21           1258441.48      1288689.48      2547130.95
2000-2009       22           1235381.86      1260693.60      2496075.46
2000-2009       23           1213971.93      1233949.99      2447921.92
2000-2009       24           1201557.45      1214876.44      2416433.90
2000-2009       25           1201500.38      1207800.89      2409301.27
2000-2009       26           1204942.76      1205490.06      2410432.82
2000-2009       27           1204337.32      1200199.95      2404537.26
2000-2009       28           1200292.23      1191989.77      2392282.00
2000-2009       29           1198176.61      1185600.66      2383777.27
2000-2009       30           1197170.37      1180038.50      2377208.87
2000-2009       31           1201620.77      1180920.93      2382541.70
2000-2009       32           1209122.83      1185233.35      2394356.18
2000-2009       33           1217659.50      1189957.63      2407617.13
2000-2009       34           1224214.04      1192510.35      2416724.39
2000-2009       35           1229160.16      1192541.13      2421701.29
2000-2009       36           1231780.31      1190704.67      2422484.98
2000-2009       37           1234721.06      1190701.01      2425422.07
2000-2009       38           1232757.14      1185523.38      2418280.51
2000-2009       39           1231574.87      1181443.92      2413018.79
2000-2009       40           1232322.55      1180251.10      2412573.65
2000-2009       41           1228869.86      1174643.02      2403512.88
2000-2009       42           1210566.78      1154842.83      2365409.61
2000-2009       43           1184639.29      1128053.39      2312692.68
2000-2009       44           1154740.73      1097573.49      2252314.23
2000-2009       45           1119374.36      1062635.65      2182010.01
2000-2009       46           1083369.15      1027255.59      2110624.74
2000-2009       47           1042359.45       987186.14      2029545.58
2000-2009       48           1000194.04       945838.12      1946032.16
2000-2009       49            959099.77       906272.08      1865371.85
2000-2009       50            922727.81       871938.78      1794666.59
2000-2009       51            887714.21       838389.28      1726103.49
2000-2009       52            854446.50       805307.68      1659754.18
2000-2009       53            818792.47       769626.73      1588419.20
2000-2009       54            784926.16       736902.50      1521828.66
2000-2009       55            753911.18       707201.72      1461112.90
2000-2009       56            724285.69       677834.41      1402120.10
2000-2009       57            696680.37       649295.42      1345975.78
2000-2009       58            672877.09       622847.45      1295724.54
2000-2009       59            648796.48       596193.86      1244990.34
2000-2009       60            623581.25       569267.53      1192848.77
2000-2009       61            599642.49       543369.84      1143012.33
2000-2009       62            576779.28       518676.18      1095455.46
2000-2009       63            558113.16       497540.44      1055653.60
2000-2009       64            538299.56       475387.01      1013686.57
2000-2009       65            516020.68       451503.01       967523.69
2000-2009       66            493163.85       427022.47       920186.32
2000-2009       67            470504.04       402624.17       873128.21
2000-2009       68            450070.29       380609.97       830680.26
2000-2009       69            432394.69       361528.54       793923.23
2000-2009       70            417656.96       344945.05       762602.01
2000-2009       71            404998.07       329394.29       734392.36
2000-2009       72            391149.46       312614.70       703764.15
2000-2009       73            373821.93       293734.17       667556.10
2000-2009       74            354393.91       273455.06       627848.97
2000-2009       75            334184.32       253137.24       587321.55
2000-2009       76            313795.19       233393.33       547188.52
2000-2009       77            292385.20       213399.09       505784.28
2000-2009       78            269554.66       192684.42       462239.08
2000-2009       79            246808.32       172113.61       418921.93
2000-2009       80            225099.60       149654.69       374754.29
2000-2009       81            203494.46       130391.07       333885.53
2000-2009       82            184953.65       113971.02       298924.67
2000-2009       83            168291.92        99439.79       267731.70
2000-2009       84            152550.02        86244.09       238794.11
2000-2009       85            137135.48        73756.02       210891.50
2000-2009       86            122101.78        62366.76       184468.53
2000-2009       87            107439.00        51981.73       159420.73
2000-2009       88             92881.11        42655.10       135536.21
2000-2009       89             79022.51        34396.29       113418.81
2000-2009       90             66235.82        27333.54        93569.36
2000-2009       91             54444.38        21392.20        75836.58
2000-2009       92             43665.22        16292.49        59957.71
2000-2009       93             34185.23        12120.34        46305.57
2000-2009       94             26033.61         8735.15        34768.76
2000-2009       95             19254.24         6080.47        25334.71
2000-2009       96             13847.83         4143.70        17991.53
2000-2009       97              9720.77         2818.96        12539.73
2000-2009       98              6575.14         1872.60         8447.74
2000-2009       99              4382.16         1174.97         5557.13
2000-2009      100              2846.38          719.16         3565.54
2000-2009      101              1755.88          429.09         2184.97
2000-2009      102              1080.75          238.43         1319.17
2000-2009      103               659.92          142.76          802.69
2000-2009      104               378.76           82.47          461.22
2000-2009      105               217.69           50.38          268.08
2000-2009      106               118.08           31.56          149.64
2000-2009      107                79.84           17.07           96.92
2000-2009      108                58.16           10.41           68.57
2000-2009      109                36.60            4.67           41.28
2000-2009      110+               52.03           23.29           75.32
2010-2017        0            944637.52       982167.05      1926804.58
2010-2017        1            951222.58       989331.06      1940553.64
2010-2017        2            951686.03       990543.43      1942229.46
2010-2017        3            945500.63       984679.06      1930179.69
2010-2017        4            939129.62       978976.22      1918105.84
2010-2017        5            932758.54       973281.72      1906040.26
2010-2017        6            924926.56       965432.81      1890359.37
2010-2017        7            918294.23       958463.62      1876757.85
2010-2017        8            910357.05       950058.39      1860415.44
2010-2017        9            907293.38       946785.91      1854079.29
2010-2017       10            908685.33       948202.52      1856887.85
2010-2017       11            917542.82       957322.15      1874864.97
2010-2017       12            931034.86       970908.55      1901943.40
2010-2017       13            950487.87       990384.35      1940872.22
2010-2017       14            971770.76      1011688.80      1983459.56
2010-2017       15            994454.52      1034109.13      2028563.65
2010-2017       16           1016612.36      1055597.94      2072210.29
2010-2017       17           1037618.01      1075176.44      2112794.45
2010-2017       18           1061844.30      1097224.79      2159069.09
2010-2017       19           1086689.63      1119866.53      2206556.16
2010-2017       20           1111765.72      1142888.07      2254653.79
2010-2017       21           1129350.98      1158462.73      2287813.71
2010-2017       22           1139345.66      1166492.28      2305837.94
2010-2017       23           1141165.95      1165727.46      2306893.41
2010-2017       24           1135184.99      1156904.53      2292089.52
2010-2017       25           1121149.90      1140416.68      2261566.58
2010-2017       26           1101140.02      1118381.52      2219521.54
2010-2017       27           1080136.23      1093748.62      2173884.85
2010-2017       28           1062257.25      1070290.85      2132548.11
2010-2017       29           1040978.78      1044264.68      2085243.45
2010-2017       30           1022918.78      1022233.01      2045151.79
2010-2017       31           1006818.51      1001486.36      2008304.87
2010-2017       32            991240.55       981636.05      1972876.60
2010-2017       33            978857.08       964754.43      1943611.51
2010-2017       34            973624.66       954503.08      1928127.74
2010-2017       35            971319.65       948439.18      1919758.83
