Chile, Deaths (period 5x5), 	Last modified: 20 Jul 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2005-2009      5-9               438.00          622.00         1060.00
2005-2009     10-14              572.00          785.00         1357.00
2005-2009     15-19             1080.00         2654.00         3734.00
2005-2009     20-24             1094.00         3916.00         5010.00
2005-2009     25-29             1208.00         4050.00         5258.00
2005-2009     30-34             1656.00         4633.00         6289.00
2005-2009     35-39             2304.00         5653.00         7957.00
2005-2009     40-44             3609.00         7714.00        11323.00
2005-2009     45-49             5330.00         9905.00        15235.00
2005-2009     50-54             6995.00        12042.00        19037.00
2005-2009     55-59             9090.00        15126.00        24216.00
2005-2009     60-64            12235.00        19814.00        32049.00
2005-2009     65-69            15683.00        23864.00        39547.00
2005-2009     70-74            19659.00        27293.00        46952.00
2005-2009     75-79            27978.00        32705.00        60683.00
2005-2009     80-84            31176.00        28870.00        60046.00
2005-2009     85-89            29552.00        20282.00        49834.00
2005-2009     90-94            21702.00        10539.00        32241.00
2005-2009     95-99             8479.00         3054.00        11533.00
2005-2009    100-104            1593.00          427.00         2020.00
2005-2009    105-109             133.00           30.00          163.00
2005-2009    110+                  8.00            1.00            9.00
2010-2014        0              4125.46         4973.68         9099.14
2010-2014      1-4               656.00          799.00         1455.00
2010-2014      5-9               367.00          493.00          860.00
2010-2014     10-14              465.00          659.00         1124.00
2010-2014     15-19              936.00         2292.04         3228.04
2010-2014     20-24             1168.00         3732.10         4900.10
2010-2014     25-29             1252.00         3814.10         5066.10
2010-2014     30-34             1551.00         4090.10         5641.10
2010-2014     35-39             2168.00         5107.10         7275.10
2010-2014     40-44             3451.00         7003.14        10454.14
2010-2014     45-49             5382.02        10224.21        15606.23
2010-2014     50-54             7710.10        13632.30        21342.40
2010-2014     55-59            10101.10        16783.40        26884.50
2010-2014     60-64            13138.10        20769.48        33907.58
2010-2014     65-69            17307.15        26320.62        43627.77
2010-2014     70-74            22005.20        29782.71        51787.91
2010-2014     75-79            27579.21        32690.72        60269.93
2010-2014     80-84            36773.30        35049.79        71823.09
2010-2014     85-89            35697.33        25532.62        61229.95
2010-2014     90-94            25636.23        13032.31        38668.54
2010-2014     95-99            11674.10         4061.10        15735.20
2010-2014    100-104            2476.01          608.00         3084.01
2010-2014    105-109             221.00           45.00          266.00
2010-2014    110+                 14.00            6.00           20.00
2015-2017        0              2186.01         2684.03         4870.04
2015-2017      1-4               357.00          371.00          728.00
2015-2017      5-9               236.00          255.00          491.00
2015-2017     10-14              272.00          304.00          576.00
2015-2017     15-19              511.00         1220.00         1731.00
2015-2017     20-24              674.00         1983.00         2657.00
2015-2017     25-29              758.00         2428.00         3186.00
2015-2017     30-34              935.00         2496.00         3431.00
2015-2017     35-39             1294.00         2889.00         4183.00
2015-2017     40-44             1995.00         4044.05         6039.05
2015-2017     45-49             3063.00         5426.09         8489.09
2015-2017     50-54             4762.00         8347.14        13109.14
2015-2017     55-59             6490.00        10838.21        17328.21
2015-2017     60-64             8281.00        13276.29        21557.29
2015-2017     65-69            10728.00        16180.30        26908.30
2015-2017     70-74            13999.00        19291.32        33290.32
2015-2017     75-79            17092.00        20617.33        37709.33
2015-2017     80-84            21312.00        20883.37        42195.37
2015-2017     85-89            25356.00        18708.32        44064.32
2015-2017     90-94            18055.00         9539.19        27594.19
2015-2017     95-99             7955.00         2983.01        10938.01
2015-2017    100-104            1964.00          465.00         2429.00
2015-2017    105-109             189.00           33.00          222.00
2015-2017    110+                 13.00            1.00           14.00
