Chile, Death rates (period 5x5), 	Last modified: 20 Jul 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1992-1994        0             0.012693        0.014993        0.013869
1992-1994      1-4             0.000553        0.000754        0.000656
1992-1994      5-9             0.000233        0.000305        0.000270
1992-1994     10-14            0.000220        0.000357        0.000290
1992-1994     15-19            0.000369        0.000903        0.000639
1992-1994     20-24            0.000420        0.001532        0.000974
1992-1994     25-29            0.000493        0.001797        0.001134
1992-1994     30-34            0.000620        0.001930        0.001262
1992-1994     35-39            0.001054        0.002391        0.001705
1992-1994     40-44            0.001635        0.003176        0.002386
1992-1994     45-49            0.002764        0.004951        0.003825
1992-1994     50-54            0.004247        0.007296        0.005718
1992-1994     55-59            0.006514        0.011658        0.008952
1992-1994     60-64            0.010350        0.018820        0.014273
1992-1994     65-69            0.016584        0.027843        0.021744
1992-1994     70-74            0.027947        0.046253        0.035976
1992-1994     75-79            0.047175        0.071152        0.057051
1992-1994     80-84            0.073987        0.108196        0.086760
1992-1994     85-89            0.122923        0.163148        0.136257
1992-1994     90-94            0.193649        0.229475        0.204108
1992-1994     95-99            0.286303        0.307146        0.291218
1992-1994    100-104           0.372644        0.363272        0.370615
1992-1994    105-109           0.424226        0.270446        0.382570
1992-1994    110+              0.354505        0.252101        0.327869
1995-1999        0             0.010036        0.012121        0.011101
1995-1999      1-4             0.000504        0.000580        0.000543
1995-1999      5-9             0.000204        0.000290        0.000248
1995-1999     10-14            0.000211        0.000317        0.000265
1995-1999     15-19            0.000330        0.000818        0.000577
1995-1999     20-24            0.000386        0.001458        0.000924
1995-1999     25-29            0.000447        0.001659        0.001048
1995-1999     30-34            0.000622        0.001927        0.001262
1995-1999     35-39            0.000913        0.002242        0.001564
1995-1999     40-44            0.001441        0.003197        0.002297
1995-1999     45-49            0.002389        0.004614        0.003473
1995-1999     50-54            0.003920        0.007246        0.005532
1995-1999     55-59            0.005962        0.011215        0.008471
1995-1999     60-64            0.009422        0.017255        0.013088
1995-1999     65-69            0.015172        0.027188        0.020657
1995-1999     70-74            0.025250        0.042496        0.032881
1995-1999     75-79            0.042379        0.066293        0.052303
1995-1999     80-84            0.069950        0.104448        0.082661
1995-1999     85-89            0.119063        0.162769        0.133507
1995-1999     90-94            0.193922        0.243245        0.208116
1995-1999     95-99            0.287097        0.343139        0.300925
1995-1999    100-104           0.398530        0.471299        0.413196
1995-1999    105-109           0.381275        0.372754        0.379171
1995-1999    110+              0.224271        0.175004        0.209525
2000-2004        0             0.008099        0.009724        0.008928
2000-2004      1-4             0.000406        0.000506        0.000457
2000-2004      5-9             0.000173        0.000233        0.000204
2000-2004     10-14            0.000183        0.000274        0.000229
2000-2004     15-19            0.000281        0.000757        0.000524
2000-2004     20-24            0.000357        0.001277        0.000821
2000-2004     25-29            0.000431        0.001451        0.000939
2000-2004     30-34            0.000527        0.001694        0.001104
2000-2004     35-39            0.000789        0.002039        0.001402
2000-2004     40-44            0.001248        0.002728        0.001971
2000-2004     45-49            0.002083        0.004065        0.003048
2000-2004     50-54            0.003328        0.006109        0.004682
2000-2004     55-59            0.005393        0.009874        0.007554
2000-2004     60-64            0.008512        0.015118        0.011629
2000-2004     65-69            0.013544        0.023704        0.018226
2000-2004     70-74            0.022279        0.038545        0.029495
2000-2004     75-79            0.037635        0.058799        0.046574
2000-2004     80-84            0.062666        0.094702        0.074676
2000-2004     85-89            0.106201        0.149809        0.120322
2000-2004     90-94            0.177841        0.228017        0.191884
2000-2004     95-99            0.281915        0.335728        0.294594
2000-2004    100-104           0.410035        0.463790        0.420203
2000-2004    105-109           0.466453        0.402540        0.456655
2000-2004    110+              0.564109        0.343807        0.480192
2005-2009        0             0.007417        0.008960        0.008205
2005-2009      1-4             0.000313        0.000388        0.000351
2005-2009      5-9             0.000150        0.000205        0.000178
2005-2009     10-14            0.000174        0.000231        0.000203
2005-2009     15-19            0.000307        0.000730        0.000522
2005-2009     20-24            0.000341        0.001193        0.000772
2005-2009     25-29            0.000401        0.001342        0.000872
2005-2009     30-34            0.000549        0.001567        0.001053
2005-2009     35-39            0.000760        0.001927        0.001334
2005-2009     40-44            0.001159        0.002603        0.001863
2005-2009     45-49            0.001862        0.003662        0.002736
2005-2009     50-54            0.003009        0.005530        0.004228
2005-2009     55-59            0.004772        0.008544        0.006589
2005-2009     60-64            0.007861        0.014080        0.010814
2005-2009     65-69            0.012291        0.021793        0.016679
2005-2009     70-74            0.019699        0.034062        0.026095
2005-2009     75-79            0.034718        0.055545        0.043511
2005-2009     80-84            0.062009        0.089983        0.072907
2005-2009     85-89            0.102944        0.140150        0.115414
2005-2009     90-94            0.170392        0.219125        0.183750
2005-2009     95-99            0.262434        0.322416        0.276032
2005-2009    100-104           0.398739        0.437574        0.406363
2005-2009    105-109           0.436686        0.390456        0.427373
2005-2009    110+              0.338028        0.171429        0.305085
2010-2014        0             0.006863        0.007953        0.007419
2010-2014      1-4             0.000276        0.000323        0.000300
2010-2014      5-9             0.000130        0.000167        0.000149
2010-2014     10-14            0.000156        0.000212        0.000185
2010-2014     15-19            0.000280        0.000664        0.000475
2010-2014     20-24            0.000327        0.001020        0.000678
2010-2014     25-29            0.000386        0.001164        0.000776
2010-2014     30-34            0.000510        0.001361        0.000933
2010-2014     35-39            0.000716        0.001739        0.001219
2010-2014     40-44            0.001141        0.002424        0.001768
2010-2014     45-49            0.001743        0.003523        0.002605
2010-2014     50-54            0.002737        0.005206        0.003926
2010-2014     55-59            0.004397        0.007960        0.006102
2010-2014     60-64            0.007106        0.012462        0.009645
2010-2014     65-69            0.011516        0.020177        0.015540
2010-2014     70-74            0.018586        0.031061        0.024168
2010-2014     75-79            0.031282        0.050394        0.039384
2010-2014     80-84            0.059129        0.086523        0.069934
2010-2014     85-89            0.108100        0.141235        0.119822
2010-2014     90-94            0.176341        0.217864        0.188445
2010-2014     95-99            0.271308        0.331945        0.284732
2010-2014    100-104           0.387677        0.443339        0.397517
2010-2014    105-109           0.501223        0.500019        0.501019
2010-2014    110+              0.361446        0.666667        0.418994
2015-2017        0             0.006363        0.007524        0.006954
2015-2017      1-4             0.000253        0.000253        0.000253
2015-2017      5-9             0.000134        0.000139        0.000136
2015-2017     10-14            0.000160        0.000171        0.000166
2015-2017     15-19            0.000276        0.000632        0.000458
2015-2017     20-24            0.000324        0.000930        0.000630
2015-2017     25-29            0.000351        0.001109        0.000733
2015-2017     30-34            0.000484        0.001300        0.000891
2015-2017     35-39            0.000717        0.001646        0.001175
2015-2017     40-44            0.001082        0.002288        0.001672
2015-2017     45-49            0.001702        0.003205        0.002430
2015-2017     50-54            0.002595        0.004912        0.003709
2015-2017     55-59            0.004041        0.007394        0.005641
2015-2017     60-64            0.006403        0.011483        0.008801
2015-2017     65-69            0.010468        0.018202        0.014060
2015-2017     70-74            0.017016        0.028557        0.022220
2015-2017     75-79            0.028246        0.045635        0.035679
2015-2017     80-84            0.050196        0.075124        0.060060
2015-2017     85-89            0.110493        0.146108        0.123248
2015-2017     90-94            0.192466        0.222287        0.201826
