Chile, Death rates (period 1x5), 	Last modified: 20 Jul 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1992-1994        0             0.012693        0.014993        0.013869
1992-1994        1             0.001012        0.001376        0.001198
1992-1994        2             0.000585        0.000737        0.000663
1992-1994        3             0.000384        0.000574        0.000481
1992-1994        4             0.000256        0.000359        0.000308
1992-1994        5             0.000281        0.000317        0.000299
1992-1994        6             0.000261        0.000301        0.000281
1992-1994        7             0.000206        0.000303        0.000256
1992-1994        8             0.000200        0.000318        0.000260
1992-1994        9             0.000207        0.000286        0.000247
1992-1994       10             0.000198        0.000286        0.000242
1992-1994       11             0.000227        0.000334        0.000282
1992-1994       12             0.000194        0.000326        0.000261
1992-1994       13             0.000230        0.000369        0.000301
1992-1994       14             0.000255        0.000476        0.000367
1992-1994       15             0.000363        0.000521        0.000443
1992-1994       16             0.000414        0.000769        0.000594
1992-1994       17             0.000352        0.000987        0.000674
1992-1994       18             0.000358        0.001044        0.000706
1992-1994       19             0.000359        0.001168        0.000768
1992-1994       20             0.000415        0.001375        0.000897
1992-1994       21             0.000411        0.001557        0.000982
1992-1994       22             0.000443        0.001536        0.000987
1992-1994       23             0.000427        0.001669        0.001044
1992-1994       24             0.000404        0.001531        0.000962
1992-1994       25             0.000465        0.001811        0.001129
1992-1994       26             0.000475        0.001792        0.001122
1992-1994       27             0.000450        0.001811        0.001117
1992-1994       28             0.000571        0.001783        0.001166
1992-1994       29             0.000503        0.001788        0.001134
1992-1994       30             0.000566        0.001920        0.001230
1992-1994       31             0.000619        0.001757        0.001176
1992-1994       32             0.000577        0.002043        0.001294
1992-1994       33             0.000614        0.001956        0.001271
1992-1994       34             0.000731        0.001982        0.001345
1992-1994       35             0.000875        0.002292        0.001570
1992-1994       36             0.000900        0.002273        0.001570
1992-1994       37             0.001050        0.002414        0.001713
1992-1994       38             0.001216        0.002444        0.001812
1992-1994       39             0.001269        0.002561        0.001897
1992-1994       40             0.001248        0.002707        0.001958
1992-1994       41             0.001609        0.003097        0.002333
1992-1994       42             0.001644        0.003442        0.002521
1992-1994       43             0.001707        0.003239        0.002455
1992-1994       44             0.002023        0.003446        0.002716
1992-1994       45             0.002312        0.004436        0.003340
1992-1994       46             0.002601        0.004789        0.003659
1992-1994       47             0.002842        0.004853        0.003817
1992-1994       48             0.002914        0.005113        0.003984
1992-1994       49             0.003202        0.005618        0.004377
1992-1994       50             0.003526        0.006414        0.004922
1992-1994       51             0.004070        0.006525        0.005254
1992-1994       52             0.004118        0.007501        0.005751
1992-1994       53             0.004779        0.007619        0.006152
1992-1994       54             0.004860        0.008632        0.006672
1992-1994       55             0.005185        0.009931        0.007438
1992-1994       56             0.006080        0.010722        0.008273
1992-1994       57             0.006680        0.011192        0.008818
1992-1994       58             0.007087        0.012756        0.009781
1992-1994       59             0.007748        0.014029        0.010720
1992-1994       60             0.007998        0.015724        0.011595
1992-1994       61             0.009167        0.017551        0.013033
1992-1994       62             0.010685        0.019090        0.014568
1992-1994       63             0.011380        0.020191        0.015464
1992-1994       64             0.012554        0.021602        0.016746
1992-1994       65             0.013362        0.022778        0.017711
1992-1994       66             0.015195        0.024644        0.019553
1992-1994       67             0.016237        0.028173        0.021720
1992-1994       68             0.018015        0.031820        0.024302
1992-1994       69             0.021896        0.034995        0.027806
1992-1994       70             0.023082        0.039756        0.030514
1992-1994       71             0.025931        0.043103        0.033519
1992-1994       72             0.028167        0.047701        0.036757
1992-1994       73             0.030222        0.049158        0.038466
1992-1994       74             0.033329        0.053442        0.041943
1992-1994       75             0.038134        0.059743        0.047205
1992-1994       76             0.042269        0.068677        0.053205
1992-1994       77             0.046714        0.068537        0.055692
1992-1994       78             0.053375        0.077780        0.063348
1992-1994       79             0.058961        0.086263        0.069955
1992-1994       80             0.060939        0.092988        0.073204
1992-1994       81             0.066776        0.097706        0.078444
1992-1994       82             0.076643        0.108817        0.088650
1992-1994       83             0.084882        0.125068        0.099639
1992-1994       84             0.090118        0.131714        0.105056
1992-1994       85             0.103179        0.139465        0.115892
1992-1994       86             0.112539        0.162598        0.129459
1992-1994       87             0.126426        0.167600        0.139773
1992-1994       88             0.138003        0.173015        0.149038
1992-1994       89             0.158048        0.203144        0.172021
1992-1994       90             0.170642        0.197133        0.178701
1992-1994       91             0.187356        0.241378        0.203425
1992-1994       92             0.203723        0.234439        0.212610
1992-1994       93             0.215763        0.253697        0.226349
1992-1994       94             0.229129        0.268808        0.239528
1992-1994       95             0.263325        0.267421        0.264324
1992-1994       96             0.298732        0.275864        0.293288
1992-1994       97             0.276746        0.384498        0.301857
1992-1994       98             0.295148        0.306151        0.297600
1992-1994       99             0.359659        0.445725        0.378272
1992-1994      100             0.375657        0.329544        0.365934
1992-1994      101             0.409544        0.330900        0.391768
1992-1994      102             0.290182        0.491622        0.334379
1992-1994      103             0.361428        0.302686        0.349109
1992-1994      104             0.434873        0.447427        0.437601
1992-1994      105             0.304375        0.075892        0.247140
1992-1994      106             0.475847        0.396760        0.451830
1992-1994      107             0.514328        0.562500        0.527890
1992-1994      108             0.452233        0.372208        0.433589
1992-1994      109             0.873680        0.000000        0.608057
1992-1994      110+            0.354505        0.252101        0.327869
1995-1999        0             0.010036        0.012121        0.011101
1995-1999        1             0.000704        0.000817        0.000762
1995-1999        2             0.000632        0.000680        0.000656
1995-1999        3             0.000377        0.000475        0.000427
1995-1999        4             0.000314        0.000361        0.000338
1995-1999        5             0.000250        0.000352        0.000302
1995-1999        6             0.000205        0.000280        0.000243
1995-1999        7             0.000179        0.000296        0.000239
1995-1999        8             0.000187        0.000263        0.000225
1995-1999        9             0.000202        0.000259        0.000231
1995-1999       10             0.000207        0.000272        0.000240
1995-1999       11             0.000196        0.000272        0.000235
1995-1999       12             0.000200        0.000247        0.000224
1995-1999       13             0.000213        0.000329        0.000272
1995-1999       14             0.000239        0.000473        0.000358
1995-1999       15             0.000266        0.000557        0.000414
1995-1999       16             0.000302        0.000646        0.000476
1995-1999       17             0.000336        0.000819        0.000580
